region,club,type,distance,date,route,rt_url,rtid,event_url,eid
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,600,2021/08/14,Mendocino Coast 600k,/cgi-bin/routesearch_PF.pl?rtid=216,216,/cgi-bin/resultsearch_PF.pl?eid=12658&esortby=cert,12658
AK: Anchorage,Denali Randonneurs / 902007,RUSAP,100,2021/08/14,Kenai Populaire,/cgi-bin/routesearch_PF.pl?rtid=2037,2037,/cgi-bin/resultsearch_PF.pl?eid=12146&esortby=cert,12146
SD: Sioux Falls,Falls Area Randonneurs / 941005,ACPB,400,2021/08/14,Four State 400K,/cgi-bin/routesearch_PF.pl?rtid=1833,1833,/cgi-bin/resultsearch_PF.pl?eid=12134&esortby=cert,12134
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,600,2021/08/14,Olympia-Astoria 600k,/cgi-bin/routesearch_PF.pl?rtid=2256,2256,/cgi-bin/resultsearch_PF.pl?eid=12175&esortby=cert,12175
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,106,2021/08/14,Rudy's 2 Step,/cgi-bin/routesearch_PF.pl?rtid=2629,2629,/cgi-bin/resultsearch_PF.pl?eid=12728&esortby=cert,12728
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,300,2021/08/14,route 331 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=331,331,/cgi-bin/resultsearch_PF.pl?eid=12454&esortby=cert,12454
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,200,2021/08/14,Readsboro 200k,/cgi-bin/routesearch_PF.pl?rtid=2795,2795,/cgi-bin/resultsearch_PF.pl?eid=12453&esortby=cert,12453
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2021/08/15,Dillon Beach,/cgi-bin/routesearch_PF.pl?rtid=2376,2376,/cgi-bin/resultsearch_PF.pl?eid=12232&esortby=cert,12232
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2021/08/15,Second Chance 100k,/cgi-bin/routesearch_PF.pl?rtid=2771,2771,/cgi-bin/resultsearch_PF.pl?eid=12677&esortby=cert,12677
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,300,2021/08/15,IAD-300,/cgi-bin/routesearch_PF.pl?rtid=2687,2687,/cgi-bin/resultsearch_PF.pl?eid=12673&esortby=cert,12673
CA: San Francisco,San Francisco Randonneurs / 905030,ACPF,360,2021/08/20,?,,,/cgi-bin/resultsearch_PF.pl?eid=12659&esortby=cert,12659
OR: Eugene,South Willamette Randonneurs / 937003,RUSAB,200,2021/08/20,Mezza Luna (Eugene-Forest Grove),/cgi-bin/routesearch_PF.pl?rtid=2805,2805,/cgi-bin/resultsearch_PF.pl?eid=12766&esortby=cert,12766
OR: Eugene,South Willamette Randonneurs / 937003,ACPB,400,2021/08/20,Eugene - Forest Grove - Eugene,/cgi-bin/routesearch_PF.pl?rtid=2284,2284,/cgi-bin/resultsearch_PF.pl?eid=12370&esortby=cert,12370
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,600,2021/08/21,Three Rivers,/cgi-bin/routesearch_PF.pl?rtid=2802,2802,/cgi-bin/resultsearch_PF.pl?eid=12250&esortby=cert,12250
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,230,2021/08/21,Wasatch Back 200 Plus,/cgi-bin/routesearch_PF.pl?rtid=2797,2797,/cgi-bin/resultsearch_PF.pl?eid=12765&esortby=cert,12765
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,400,2021/08/21,Pacific Beach 400,/cgi-bin/routesearch_PF.pl?rtid=2431,2431,/cgi-bin/resultsearch_PF.pl?eid=12783&esortby=cert,12783
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,1000,2021/08/21,Lefthand - Pawnee - Devil's Gulch,/cgi-bin/routesearch_PF.pl?rtid=2838,2838,/cgi-bin/resultsearch_PF.pl?eid=12698&esortby=cert,12698
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2021/08/21,route TBD (unnamed),/cgi-bin/routesearch_PF.pl?rtid=TBD,TBD,/cgi-bin/resultsearch_PF.pl?eid=12678&esortby=cert,12678
MI: Detroit,Detroit Randonneurs / 922015,RUSAP,111,2021/08/22,Island Lake Huron River,/cgi-bin/routesearch_PF.pl?rtid=2803,2803,/cgi-bin/resultsearch_PF.pl?eid=12386&esortby=cert,12386
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,200,2021/08/28,Front Royal 200k,/cgi-bin/routesearch_PF.pl?rtid=2748,2748,/cgi-bin/resultsearch_PF.pl?eid=12094&esortby=cert,12094
SD: Sioux Falls,Falls Area Randonneurs / 941005,ACPB,600,2021/08/28,2016 SD Ramble 600k,/cgi-bin/routesearch_PF.pl?rtid=1993,1993,/cgi-bin/resultsearch_PF.pl?eid=12135&esortby=cert,12135
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAB,202,2021/08/28,Georgetown Jog,/cgi-bin/routesearch_PF.pl?rtid=2271,2271,/cgi-bin/resultsearch_PF.pl?eid=12787&esortby=cert,12787
WA: Seattle,Seattle International Randonneurs / 947018,RM,1200,2021/08/28,Craters 1200,/cgi-bin/routesearch_PF.pl?rtid=2801,2801,/cgi-bin/resultsearch_PF.pl?eid=12924&esortby=cert,12924
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,106,2021/08/28,Czech Bakery Gravel,/cgi-bin/routesearch_PF.pl?rtid=2799,2799,/cgi-bin/resultsearch_PF.pl?eid=12792&esortby=cert,12792
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,600,2021/08/28,Five State 600K,/cgi-bin/routesearch_PF.pl?rtid=2792,2792,/cgi-bin/resultsearch_PF.pl?eid=12696&esortby=cert,12696
GA: Atlanta,Audax Atlanta / 910004,RUSAB,200,2021/08/28,Secret Gaps 200k Brevet,/cgi-bin/routesearch_PF.pl?rtid=2145,2145,/cgi-bin/resultsearch_PF.pl?eid=11962&esortby=cert,11962
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,103,2021/08/29,Taste of Italy Pop,/cgi-bin/routesearch_PF.pl?rtid=2753,2753,/cgi-bin/resultsearch_PF.pl?eid=12789&esortby=cert,12789
AK: Anchorage,Denali Randonneurs / 902007,ACPB,400,2021/09/04,Copper - Valdez - Copper,/cgi-bin/routesearch_PF.pl?rtid=2087,2087,/cgi-bin/resultsearch_PF.pl?eid=12148&esortby=cert,12148
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,600,2021/09/04,My Ears are Bleeding 600k,/cgi-bin/routesearch_PF.pl?rtid=2369,2369,/cgi-bin/resultsearch_PF.pl?eid=12283&esortby=cert,12283
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAB,200,2021/09/04,Russell-Robinson Favorite 200k,/cgi-bin/routesearch_PF.pl?rtid=2650,2650,/cgi-bin/resultsearch_PF.pl?eid=12872&esortby=cert,12872
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,400,2021/09/04,My Eyes Are Bleeding 400k,/cgi-bin/routesearch_PF.pl?rtid=2372,2372,/cgi-bin/resultsearch_PF.pl?eid=12282&esortby=cert,12282
TX: Dallas,Lone Star Randonneurs / 943026,RUSAF,120,2021/09/04,?,,,/cgi-bin/resultsearch_PF.pl?eid=12793&esortby=cert,12793
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,400,2021/09/04,Run to the Border,/cgi-bin/routesearch_PF.pl?rtid=1274,1274,/cgi-bin/resultsearch_PF.pl?eid=12781&esortby=cert,12781
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2021/09/04,My Hip is Bleeding 200k,/cgi-bin/routesearch_PF.pl?rtid=2347,2347,/cgi-bin/resultsearch_PF.pl?eid=12281&esortby=cert,12281
WI: Western,Driftless Randonneurs / 949007,ACPB,600,2021/09/04,Cranberry Country 600K,/cgi-bin/routesearch_PF.pl?rtid=2411,2411,/cgi-bin/resultsearch_PF.pl?eid=12715&esortby=cert,12715
WI: Western,Driftless Randonneurs / 949007,RUSAB,200,2021/09/04,Nowhere but Norwalk,/cgi-bin/routesearch_PF.pl?rtid=1856,1856,/cgi-bin/resultsearch_PF.pl?eid=12870&esortby=cert,12870
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,170,2021/09/06,Easy Peasy Lemon Squeezy,/cgi-bin/routesearch_PF.pl?rtid=2313,2313,/cgi-bin/resultsearch_PF.pl?eid=12017&esortby=cert,12017
NY: Central/Western,Finger Lakes Randonneurs / 932007,RUSAP,101,2021/09/06,Wolcott Falls Populaire,/cgi-bin/routesearch_PF.pl?rtid=1625,1625,/cgi-bin/resultsearch_PF.pl?eid=12866&esortby=cert,12866
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2021/09/11,Hillsboro-Dallas-Hillsboro,/cgi-bin/routesearch_PF.pl?rtid=996,996,/cgi-bin/resultsearch_PF.pl?eid=12363&esortby=cert,12363
CA: Davis,Davis Bike Club / 905014,ACPB,200,2021/09/11,Davis-Auburn-Davis 200Km,/cgi-bin/routesearch_PF.pl?rtid=1162,1162,/cgi-bin/resultsearch_PF.pl?eid=12684&esortby=cert,12684
AZ: Phoenix,Arizona Randonneurs / 903020,ACPB,200,2021/09/11,Lowell Observatory 200k,/cgi-bin/routesearch_PF.pl?rtid=2291,2291,/cgi-bin/resultsearch_PF.pl?eid=12189&esortby=cert,12189
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,ACPB,200,2021/09/11,Missouri River Valley 200K,/cgi-bin/routesearch_PF.pl?rtid=2282,2282,/cgi-bin/resultsearch_PF.pl?eid=12131&esortby=cert,12131
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200,2021/09/11,Stove Prairie Counterclockwise,/cgi-bin/routesearch_PF.pl?rtid=177,177,/cgi-bin/resultsearch_PF.pl?eid=12351&esortby=cert,12351
TX: Houston,Houston Randonneurs / 943030,ACPB,200,2021/09/11,Brookshire-Burton,/cgi-bin/routesearch_PF.pl?rtid=924,924,/cgi-bin/resultsearch_PF.pl?eid=12720&esortby=cert,12720
OR: Northeastern,Cottonwood Stream Randonneurs / 937005,ACPB,200,2021/09/11,Telocaset 200,/cgi-bin/routesearch_PF.pl?rtid=2800,2800,/cgi-bin/resultsearch_PF.pl?eid=12725&esortby=cert,12725
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,200,2021/09/11,200 LR_2 Seaway Diner Ride,/cgi-bin/routesearch_PF.pl?rtid=1325,1325,/cgi-bin/resultsearch_PF.pl?eid=12440&esortby=cert,12440
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200,2021/09/11,On the Rando Road Again,/cgi-bin/routesearch_PF.pl?rtid=1005,1005,/cgi-bin/resultsearch_PF.pl?eid=12129&esortby=cert,12129
NC: Raleigh,North Carolina Bicycle Club / 933045,ACPB,200,2021/09/11,route 227 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=227,227,/cgi-bin/resultsearch_PF.pl?eid=12445&esortby=cert,12445
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,200,2021/09/11,Fort Lee to Goshen 200k,/cgi-bin/routesearch_PF.pl?rtid=2793,2793,/cgi-bin/resultsearch_PF.pl?eid=12046&esortby=cert,12046
TX: Austin,Hill Country Randonneurs / 943025,ACPB,200,2021/09/11,MTL,/cgi-bin/routesearch_PF.pl?rtid=2537,2537,/cgi-bin/resultsearch_PF.pl?eid=12130&esortby=cert,12130
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,200,2021/09/11,100th Anniversary 200k,/cgi-bin/routesearch_PF.pl?rtid=2813,2813,/cgi-bin/resultsearch_PF.pl?eid=12176&esortby=cert,12176
MA: Boston,New England Randonneurs / 921005,ACPB,200,2021/09/11,portland express,/cgi-bin/routesearch_PF.pl?rtid=1955,1955,/cgi-bin/resultsearch_PF.pl?eid=12302&esortby=cert,12302
GA: Atlanta,Audax Atlanta / 910004,ACPB,200,2021/09/11,Athens Georgia 200k,/cgi-bin/routesearch_PF.pl?rtid=1141,1141,/cgi-bin/resultsearch_PF.pl?eid=12724&esortby=cert,12724
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,200,2021/09/11,Double Barrel,/cgi-bin/routesearch_PF.pl?rtid=1946,1946,/cgi-bin/resultsearch_PF.pl?eid=12426&esortby=cert,12426
MA: Boston,New England Randonneurs / 921005,ACPB,600,2021/09/11,White Mountain Getaway 600k,/cgi-bin/routesearch_PF.pl?rtid=2812,2812,/cgi-bin/resultsearch_PF.pl?eid=12301&esortby=cert,12301
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,200,2021/09/11,Yellowstone National Park South Loop,/cgi-bin/routesearch_PF.pl?rtid=1470,1470,/cgi-bin/resultsearch_PF.pl?eid=12420&esortby=cert,12420
TN: Nashville,Harpeth Bicycle Club / 942046,ACPB,200,2021/09/11,George Dickel Distillery 200k,/cgi-bin/routesearch_PF.pl?rtid=1219,1219,/cgi-bin/resultsearch_PF.pl?eid=12104&esortby=cert,12104
WI: Western,Driftless Randonneurs / 949007,ACPB,200,2021/09/11,Where Fledglings Dare 200K,/cgi-bin/routesearch_PF.pl?rtid=1999,1999,/cgi-bin/resultsearch_PF.pl?eid=12324&esortby=cert,12324
FL: Central,Central Florida Randonneurs / 909062,ACPB,200,2021/09/11,Tour of Pinellas County,/cgi-bin/routesearch_PF.pl?rtid=2297,2297,/cgi-bin/resultsearch_PF.pl?eid=12466&esortby=cert,12466
FL: Southern,South Florida Randonneurs / 909014,ACPB,200,2021/09/11,Hail Mary 200,/cgi-bin/routesearch_PF.pl?rtid=2532,2532,/cgi-bin/resultsearch_PF.pl?eid=12716&esortby=cert,12716
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2021/09/11,Making for Maquoketa,/cgi-bin/routesearch_PF.pl?rtid=2626,2626,/cgi-bin/resultsearch_PF.pl?eid=12312&esortby=cert,12312
VA: Tidewater,Tidewater Randonneurs / 946002,ACPB,200,2021/09/11,Suffolk-Drewryville 200,/cgi-bin/routesearch_PF.pl?rtid=1849,1849,/cgi-bin/resultsearch_PF.pl?eid=12156&esortby=cert,12156
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2021/09/11,Laguna Lake,/cgi-bin/routesearch_PF.pl?rtid=2416,2416,/cgi-bin/resultsearch_PF.pl?eid=12901&esortby=cert,12901
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,100,2021/09/11,100th Anniversary 101k,/cgi-bin/routesearch_PF.pl?rtid=2815,2815,/cgi-bin/resultsearch_PF.pl?eid=12727&esortby=cert,12727
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200,2021/09/11,Trail Mix,/cgi-bin/routesearch_PF.pl?rtid=1998,1998,/cgi-bin/resultsearch_PF.pl?eid=12387&esortby=cert,12387
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2021/09/11,Rusty Rail 204,/cgi-bin/routesearch_PF.pl?rtid=2487,2487,/cgi-bin/resultsearch_PF.pl?eid=12412&esortby=cert,12412
MD: Capital Region,DC Randonneurs / 946012,ACPB,200,2021/09/11,Old Rag 200,/cgi-bin/routesearch_PF.pl?rtid=596,596,/cgi-bin/resultsearch_PF.pl?eid=12210&esortby=cert,12210
VA: Tidewater,Tidewater Randonneurs / 946002,RUSAP,100,2021/09/11,Suffolk 100K,/cgi-bin/routesearch_PF.pl?rtid=2034,2034,/cgi-bin/resultsearch_PF.pl?eid=12619&esortby=cert,12619
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2021/09/11,William Dodd Road Ramble,/cgi-bin/routesearch_PF.pl?rtid=1631,1631,/cgi-bin/resultsearch_PF.pl?eid=12251&esortby=cert,12251
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,200,2021/09/11,LWL-200k,/cgi-bin/routesearch_PF.pl?rtid=2794,2794,/cgi-bin/resultsearch_PF.pl?eid=12150&esortby=cert,12150
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,200,2021/09/11,Moss Beach 200,/cgi-bin/routesearch_PF.pl?rtid=677,677,/cgi-bin/resultsearch_PF.pl?eid=12155&esortby=cert,12155
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,200,2021/09/11,A Real Doozy,/cgi-bin/routesearch_PF.pl?rtid=2455,2455,/cgi-bin/resultsearch_PF.pl?eid=12398&esortby=cert,12398
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,ACPB,200,2021/09/11,Real Randos of Orange County,/cgi-bin/routesearch_PF.pl?rtid=2786,2786,/cgi-bin/resultsearch_PF.pl?eid=12208&esortby=cert,12208
MA: Boston,New England Randonneurs / 921005,ACPB,200,2021/09/12,Portland Homecoming 200k,/cgi-bin/routesearch_PF.pl?rtid=2807,2807,/cgi-bin/resultsearch_PF.pl?eid=12303&esortby=cert,12303
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,100,2021/09/12,Leesburg Pop,/cgi-bin/routesearch_PF.pl?rtid=2565,2565,/cgi-bin/resultsearch_PF.pl?eid=12788&esortby=cert,12788
VA: Northern,Northern Virginia Randonneurs / 946020,RM,1205,2021/09/16,Northern VA Cloverleaf 1200k,/cgi-bin/routesearch_PF.pl?rtid=2577,2577,/cgi-bin/resultsearch_PF.pl?eid=12098&esortby=cert,12098
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,1000,2021/09/16,Northern VA Cloverleaf 1000k,/cgi-bin/routesearch_PF.pl?rtid=2576,2576,/cgi-bin/resultsearch_PF.pl?eid=12674&esortby=cert,12674
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,600,2021/09/17,600LR3-Joe's Niagara 600k,/cgi-bin/routesearch_PF.pl?rtid=2809,2809,/cgi-bin/resultsearch_PF.pl?eid=12868&esortby=cert,12868
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,400,2021/09/17,Joe's Niagara 400k,/cgi-bin/routesearch_PF.pl?rtid=2750,2750,/cgi-bin/resultsearch_PF.pl?eid=12867&esortby=cert,12867
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,300,2021/09/17,Madison 300,/cgi-bin/routesearch_PF.pl?rtid=2472,2472,/cgi-bin/resultsearch_PF.pl?eid=12784&esortby=cert,12784
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,300,2021/09/18,WoodStock 300,/cgi-bin/routesearch_PF.pl?rtid=2814,2814,/cgi-bin/resultsearch_PF.pl?eid=12785&esortby=cert,12785
WA: Seattle,Seattle International Randonneurs / 947018,RM,1200,2021/09/18,Craters 1200,/cgi-bin/routesearch_PF.pl?rtid=2801,2801,/cgi-bin/resultsearch_PF.pl?eid=12177&esortby=cert,12177
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAB,208,2021/09/18,Rock Dale and Ice,/cgi-bin/routesearch_PF.pl?rtid=1323,1323,/cgi-bin/resultsearch_PF.pl?eid=12699&esortby=cert,12699
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600,2021/09/18,Poudre Canyon 600K,/cgi-bin/routesearch_PF.pl?rtid=1583,1583,/cgi-bin/resultsearch_PF.pl?eid=12354&esortby=cert,12354
AL: Birmingham,Montgomery Bicycle Club / 901005,ACPB,600,2021/09/18,Black Belt 600K,/cgi-bin/routesearch_PF.pl?rtid=2670,2670,/cgi-bin/resultsearch_PF.pl?eid=11939&esortby=cert,11939
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,RUSAB,200,2021/09/18,HUBH 200,/cgi-bin/routesearch_PF.pl?rtid=807,807,/cgi-bin/resultsearch_PF.pl?eid=12519&esortby=cert,12519
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,146,2021/09/18,Whiskey River 145km,/cgi-bin/routesearch_PF.pl?rtid=2406,2406,/cgi-bin/resultsearch_PF.pl?eid=12871&esortby=cert,12871
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2021/09/18,Poudre Canyon 400K,/cgi-bin/routesearch_PF.pl?rtid=1582,1582,/cgi-bin/resultsearch_PF.pl?eid=12353&esortby=cert,12353
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300,2021/09/18,Poudre Canyon,/cgi-bin/routesearch_PF.pl?rtid=1776,1776,/cgi-bin/resultsearch_PF.pl?eid=12352&esortby=cert,12352
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2021/09/18,Baseball 100k,/cgi-bin/routesearch_PF.pl?rtid=2781,2781,/cgi-bin/resultsearch_PF.pl?eid=12779&esortby=cert,12779
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,200,2021/09/18,200 LR_2 Seaway Diner Ride,/cgi-bin/routesearch_PF.pl?rtid=1325,1325,/cgi-bin/resultsearch_PF.pl?eid=12441&esortby=cert,12441
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2021/09/19,route 642 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=642,642,/cgi-bin/resultsearch_PF.pl?eid=12869&esortby=cert,12869
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,200,2021/09/19,LWL-200k,/cgi-bin/routesearch_PF.pl?rtid=2794,2794,/cgi-bin/resultsearch_PF.pl?eid=12786&esortby=cert,12786
MD: Capital Region,DC Randonneurs / 946012,ACPF,360,2021/09/22,route TBD (unnamed),/cgi-bin/routesearch_PF.pl?rtid=TBD,TBD,/cgi-bin/resultsearch_PF.pl?eid=12118&esortby=cert,12118
MA: Boston,New England Randonneurs / 921005,ACPR,200,2021/09/24,route TBD (unnamed),/cgi-bin/routesearch_PF.pl?rtid=TBD,TBD,/cgi-bin/resultsearch_PF.pl?eid=12315&esortby=cert,12315
MA: Boston,New England Randonneurs / 921005,ACPF,360,2021/09/24,route TBD (unnamed),/cgi-bin/routesearch_PF.pl?rtid=TBD,TBD,/cgi-bin/resultsearch_PF.pl?eid=12314&esortby=cert,12314
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2021/09/25,Stowe 100k,/cgi-bin/routesearch_PF.pl?rtid=2818,2818,/cgi-bin/resultsearch_PF.pl?eid=12780&esortby=cert,12780
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2021/09/25,Evanston Bull Valley 200k,/cgi-bin/routesearch_PF.pl?rtid=2394,2394,/cgi-bin/resultsearch_PF.pl?eid=12284&esortby=cert,12284
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAF,200,2021/09/25,?,,,/cgi-bin/resultsearch_PF.pl?eid=12355&esortby=cert,12355
CA: Davis,Davis Bike Club / 905014,RUSAF,120,2021/09/25,route TBD (unnamed),/cgi-bin/routesearch_PF.pl?rtid=TBD,TBD,/cgi-bin/resultsearch_PF.pl?eid=12485&esortby=cert,12485
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2021/09/25,Hills of Wisconsin,/cgi-bin/routesearch_PF.pl?rtid=1177,1177,/cgi-bin/resultsearch_PF.pl?eid=12782&esortby=cert,12782
CA: Davis,Davis Bike Club / 905014,RUSAF,200,2021/09/25,route TBD (unnamed),/cgi-bin/routesearch_PF.pl?rtid=TBD,TBD,/cgi-bin/resultsearch_PF.pl?eid=12484&esortby=cert,12484
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,200,2021/09/25,Indianapolis Story Indianapolis,/cgi-bin/routesearch_PF.pl?rtid=1576,1576,/cgi-bin/resultsearch_PF.pl?eid=12399&esortby=cert,12399
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,ACPB,400,2021/09/25,Falls City - Deshler,/cgi-bin/routesearch_PF.pl?rtid=1488,1488,/cgi-bin/resultsearch_PF.pl?eid=11951&esortby=cert,11951
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400,2021/09/25,Willow Park via Weatherford 400K,/cgi-bin/routesearch_PF.pl?rtid=1494,1494,/cgi-bin/resultsearch_PF.pl?eid=12018&esortby=cert,12018
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,100,2021/09/25,2021 Fall Pop,/cgi-bin/routesearch_PF.pl?rtid=2823,2823,/cgi-bin/resultsearch_PF.pl?eid=12178&esortby=cert,12178
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200,2021/10/02,VGV - Vail-Glenwood Springs-Vail,/cgi-bin/routesearch_PF.pl?rtid=1497,1497,/cgi-bin/resultsearch_PF.pl?eid=12356&esortby=cert,12356
CA: Davis,Davis Bike Club / 905014,RUSAP,110,2021/10/02,Sac River Ramble,/cgi-bin/routesearch_PF.pl?rtid=2385,2385,/cgi-bin/resultsearch_PF.pl?eid=12486&esortby=cert,12486
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAB,200,2021/10/02,Lakes and Leaves,/cgi-bin/routesearch_PF.pl?rtid=2832,2832,/cgi-bin/resultsearch_PF.pl?eid=12593&esortby=cert,12593
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,600,2021/10/02,Ashland 600K,/cgi-bin/routesearch_PF.pl?rtid=2831,2831,/cgi-bin/resultsearch_PF.pl?eid=12682&esortby=cert,12682
IL: Quad Cities,Quad Cities Randonneurs / 913042,ACPB,200,2021/10/02,Pocketful of Nichols,/cgi-bin/routesearch_PF.pl?rtid=1031,1031,/cgi-bin/resultsearch_PF.pl?eid=12313&esortby=cert,12313
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200,2021/10/02,AAA 200K,/cgi-bin/routesearch_PF.pl?rtid=1647,1647,/cgi-bin/resultsearch_PF.pl?eid=12388&esortby=cert,12388
CA: Davis,Davis Bike Club / 905014,ACPB,300,2021/10/02,Davis Dunnigan Delta 302k,/cgi-bin/routesearch_PF.pl?rtid=2158,2158,/cgi-bin/resultsearch_PF.pl?eid=12507&esortby=cert,12507
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,401,2021/10/02,Ashland 400k Trip,/cgi-bin/routesearch_PF.pl?rtid=2787,2787,/cgi-bin/resultsearch_PF.pl?eid=13081&esortby=cert,13081
CA: Davis,Davis Bike Club / 905014,ACPB,200,2021/10/02,Colusa - Davis,/cgi-bin/routesearch_PF.pl?rtid=2159,2159,/cgi-bin/resultsearch_PF.pl?eid=12506&esortby=cert,12506
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAP,152,2021/10/09,The Mighty Maxdale,/cgi-bin/routesearch_PF.pl?rtid=2822,2822,/cgi-bin/resultsearch_PF.pl?eid=13448&esortby=cert,13448
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,100,2021/10/09,Shakopee Gravel Adventure,/cgi-bin/routesearch_PF.pl?rtid=2667,2667,/cgi-bin/resultsearch_PF.pl?eid=12594&esortby=cert,12594
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2021/10/09,Winters 200,/cgi-bin/routesearch_PF.pl?rtid=674,674,/cgi-bin/resultsearch_PF.pl?eid=12236&esortby=cert,12236
WI: Western,Driftless Randonneurs / 949007,ACPB,200,2021/10/09,Via Viroqua 200K,/cgi-bin/routesearch_PF.pl?rtid=1641,1641,/cgi-bin/resultsearch_PF.pl?eid=12325&esortby=cert,12325
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,1000,2021/10/09,Mexia Breveta 1000Ka,/cgi-bin/routesearch_PF.pl?rtid=2825,2825,/cgi-bin/resultsearch_PF.pl?eid=12022&esortby=cert,12022
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,355,2021/10/09,La Bella Pammie Trecento Piu,/cgi-bin/routesearch_PF.pl?rtid=1780,1780,/cgi-bin/resultsearch_PF.pl?eid=12033&esortby=cert,12033
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,600,2021/10/09,La Bella Rani Seicento 600,/cgi-bin/routesearch_PF.pl?rtid=575,575,/cgi-bin/resultsearch_PF.pl?eid=12021&esortby=cert,12021
